Title,Authors,Journal,ISSN,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL,QC
An adaptive alignment algorithm for quality-controlled label-free LC-MS.,"Sandin M, Ali A, Hansson K, Månsson O, Andreasson E, Resjö S, Levander F",Mol. Cell Proteomics,1535-9484,2013,2013-05-00,2013-01-12,12,5,1407-1420,10.1074/mcp.O112.021907,23306530,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training",,401ede1efc9b4c878a4b77f8ca000c4a,https://publications.scilifelab.se/publication/401ede1efc9b4c878a4b77f8ca000c4a,https://doi.org/10.1074/mcp.O112.021907,https://www.ncbi.nlm.nih.gov/pubmed/23306530,
Identification and expression of stressosomal proteins in Mycobacterium marinum under various growth and stress conditions.,"Pettersson BMF, Nitharwal RG, Das S, Behra KPR, Benedik E, Arasu UT, Islam NM, Dasgupta S, Bhattacharya A, Kirsebom LA",FEMS Microbiol. Lett.,1574-6968,2013,2013-05-00,2013-03-14,342,2,98-105,10.1111/1574-6968.12118,23480639,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,4314e230f7e1454ea5921f5643f9ab2a,https://publications.scilifelab.se/publication/4314e230f7e1454ea5921f5643f9ab2a,https://doi.org/10.1111/1574-6968.12118,https://www.ncbi.nlm.nih.gov/pubmed/23480639,
Membrane protein shaving with thermolysin can be used to evaluate topology predictors.,"Bendz M, Skwark M, Nilsson D, Granholm V, Cristobal S, Käll L, Elofsson A",Proteomics,1615-9861,2013,2013-05-00,2013-03-21,13,9,1467-1480,10.1002/pmic.201200517,23512833,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training",,582a8c67757947af8da206b409f290b2,https://publications.scilifelab.se/publication/582a8c67757947af8da206b409f290b2,https://doi.org/10.1002/pmic.201200517,https://www.ncbi.nlm.nih.gov/pubmed/23512833,
Identification of acetate-oxidizing bacteria in a coastal marine surface sediment by RNA-stable isotope probing in anoxic slurries and intact cores.,"Vandieken V, Thamdrup B",FEMS Microbiol. Ecol.,1574-6941,2013,2013-05-00,2013-01-08,84,2,373-386,10.1111/1574-6941.12069,23289443,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,62e30e406b1e47de9751a6a688fe0004,https://publications.scilifelab.se/publication/62e30e406b1e47de9751a6a688fe0004,https://doi.org/10.1111/1574-6941.12069,https://www.ncbi.nlm.nih.gov/pubmed/23289443,
Genome-wide analysis in German shepherd dogs reveals association of a locus on CFA 27 with atopic dermatitis.,"Tengvall K, Kierczak M, Bergvall K, Olsson M, Frankowiack M, Farias FHG, Pielberg G, Carlborg Ö, Leeb T, Andersson G, Hammarström L, Hedhammar Å, Lindblad-Toh K",PLoS Genet.,1553-7404,2013,2013-05-00,2013-05-09,9,5,e1003475,10.1371/journal.pgen.1003475,23671420,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,64335175e4f742b5812377610f8eb800,https://publications.scilifelab.se/publication/64335175e4f742b5812377610f8eb800,https://doi.org/10.1371/journal.pgen.1003475,https://www.ncbi.nlm.nih.gov/pubmed/23671420,
"The combined effects of single-nucleotide polymorphisms, tobacco products, and ethanol on normal resting blood mononuclear cells.","Cederblad L, Thunberg U, Engström M, Castro J, Rutqvist LE, Laytragoon-Lewin N",Nicotine Tob. Res.,1469-994X,2013,2013-05-00,2012-10-09,15,5,890-895,10.1093/ntr/nts207,23042982,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,6626f21f53574b5185fe6f501426b326,https://publications.scilifelab.se/publication/6626f21f53574b5185fe6f501426b326,https://doi.org/10.1093/ntr/nts207,https://www.ncbi.nlm.nih.gov/pubmed/23042982,
Long indels are disordered: a study of disorder and indels in homologous eukaryotic proteins.,"Light S, Sagit R, Ekman D, Elofsson A",Biochim. Biophys. Acta,0006-3002,2013,2013-05-00,2013-01-22,1834,5,890-897,10.1016/j.bbapap.2013.01.002,23333420,"Bioinformatics Support and Infrastructure, Bioinformatics Support, Infrastructure and Training",,a011177aefea4d8dbac7e0bc51c6509f,https://publications.scilifelab.se/publication/a011177aefea4d8dbac7e0bc51c6509f,https://doi.org/10.1016/j.bbapap.2013.01.002,https://www.ncbi.nlm.nih.gov/pubmed/23333420,
Variation in genes in the endothelin pathway and endothelium-dependent and endothelium-independent vasodilation in an elderly population.,"Lind L, Syvänen AC, Axelsson T, Lundmark P, Hägg S, Larsson A",Acta Physiol (Oxf),1748-1716,2013,2013-05-00,2013-01-23,208,1,88-94,10.1111/apha.12068,23336501,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,a134d16c2df64cee8cfa683333518f3f,https://publications.scilifelab.se/publication/a134d16c2df64cee8cfa683333518f3f,https://doi.org/10.1111/apha.12068,https://www.ncbi.nlm.nih.gov/pubmed/23336501,
Comprehensive analysis of copy number variation in monozygotic twins discordant for bipolar disorder or schizophrenia.,"Bloom RJ, Kähler AK, Collins AL, Chen G, Cannon TD, Hultman C, Sullivan PF",Schizophr. Res.,1573-2509,2013,2013-05-00,2013-03-20,146,1-3,289-290,10.1016/j.schres.2013.02.021,23507357,Mutation Analysis Facility (MAF),,e2607b9f38fb4dab859b2ad0efb085fd,https://publications.scilifelab.se/publication/e2607b9f38fb4dab859b2ad0efb085fd,https://doi.org/10.1016/j.schres.2013.02.021,https://www.ncbi.nlm.nih.gov/pubmed/23507357,
Employment of complementary dissociation techniques for body fluid characterization and biomarker discovery.,"Good DM, Rutishauser D",Methods Mol. Biol.,1940-6029,2013,2013-04-30,2013-04-30,1002,,223-232,10.1007/978-1-62703-360-2_18,23625407,Advanced Mass Spectrometry Proteomics,,32d051b055a54dd2b0d572969e20db54,https://publications.scilifelab.se/publication/32d051b055a54dd2b0d572969e20db54,https://doi.org/10.1007/978-1-62703-360-2_18,https://www.ncbi.nlm.nih.gov/pubmed/23625407,
SoxB1-driven transcriptional network underlies neural-specific interpretation of morphogen signals.,"Oosterveen T, Kurdija S, Ensterö M, Uhde CW, Bergsland M, Sandberg M, Sandberg R, Muhr J, Ericson J",Proc. Natl. Acad. Sci. U.S.A.,1091-6490,2013,2013-04-30,2013-04-17,110,18,7330-7335,10.1073/pnas.1220010110,23589857,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,6765ee946264418d8cbd29dbbfbf14c0,https://publications.scilifelab.se/publication/6765ee946264418d8cbd29dbbfbf14c0,https://doi.org/10.1073/pnas.1220010110,https://www.ncbi.nlm.nih.gov/pubmed/23589857,
Majority of differentially expressed genes are down-regulated during malignant transformation in a four-stage model.,"Danielsson F, Skogs M, Huss M, Rexhepaj E, O'Hurley G, Klevebring D, Pontén F, Gad AK, Uhlén M, Lundberg E",Proc. Natl. Acad. Sci. U.S.A.,1091-6490,2013,2013-04-23,2013-04-10,110,17,6853-6858,10.1073/pnas.1216436110,23569271,Cell Profiling,,168f78a27d1e42f1ace305c0f5399d47,https://publications.scilifelab.se/publication/168f78a27d1e42f1ace305c0f5399d47,https://doi.org/10.1073/pnas.1216436110,https://www.ncbi.nlm.nih.gov/pubmed/23569271,
Expression of fusion proteins of Aspergillus terreus reveals a novel allene oxide synthase.,"Hoffmann I, Jernerén F, Oliw EH",J. Biol. Chem.,1083-351X,2013,2013-04-19,2013-03-13,288,16,11459-11469,10.1074/jbc.M113.458257,23479731,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,c18933a273324f8f820b0d8cb51b36eb,https://publications.scilifelab.se/publication/c18933a273324f8f820b0d8cb51b36eb,https://doi.org/10.1074/jbc.M113.458257,https://www.ncbi.nlm.nih.gov/pubmed/23479731,
Renal sensory and sympathetic nerves reinnervate the kidney in a similar time-dependent fashion after renal denervation in rats.,"Mulder J, Hökfelt T, Knuepfer MM, Kopp UC",Am. J. Physiol. Regul. Integr. Comp. Physiol.,1522-1490,2013,2013-04-15,2013-02-15,304,8,R675-R682,10.1152/ajpregu.00599.2012,23408032,Fluorescence Tissue Profiling,,3129c8ab37f543fca019e95e1350a0f6,https://publications.scilifelab.se/publication/3129c8ab37f543fca019e95e1350a0f6,https://doi.org/10.1152/ajpregu.00599.2012,https://www.ncbi.nlm.nih.gov/pubmed/23408032,
Eating problems and overlap with ADHD and autism spectrum disorders in a nationwide twin study of 9- and 12-year-old children.,"Råstam M, Täljemark J, Tajnia A, Lundström S, Gustafsson P, Lichtenstein P, Gillberg C, Anckarsäter H, Kerekes N",ScientificWorldJournal,1537-744X,2013,2013-04-15,2013-04-15,2013,,315429,10.1155/2013/315429,23690743,Mutation Analysis Facility (MAF),,7f1758660d6743a48e981544ba59095b,https://publications.scilifelab.se/publication/7f1758660d6743a48e981544ba59095b,https://doi.org/10.1155/2013/315429,https://www.ncbi.nlm.nih.gov/pubmed/23690743,
Ion Torrent sequencing and pipeline assembly of the first genome sequence of a mesophilic syntrophic acetate oxidizing bacterium (SAOB),"Manzoor S, Bongcam-Rudloff E, Schnürer A, Müller B",EMBnet j.,2226-6089,2013,2013-04-08,2013-04-08,19,A,60,10.14806/ej.19.a.665,,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,3cc74cb3a03e4dec86159f2612e29bc9,https://publications.scilifelab.se/publication/3cc74cb3a03e4dec86159f2612e29bc9,https://doi.org/10.14806/ej.19.a.665,,
Metagenomics sample preparation and sequencing.,"Karlsson OE, Norling M, Bongcam-Rudloff E",EMBnet j.,2226-6089,2013,2013-04-08,2013-04-08,19,A,55,10.14806/ej.19.a.662,,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,5d143846d1da4a32b8cb78b6613898f4,https://publications.scilifelab.se/publication/5d143846d1da4a32b8cb78b6613898f4,https://doi.org/10.14806/ej.19.a.662,,
European H16N3 gull influenza virus attaches to the human respiratory tract and eye.,"Lindskog C, Ellström P, Olsen B, Pontén F, van Riel D, Munster VJ, González-Acuña D, Kuiken T, Jourdain E",PLoS ONE,1932-6203,2013,2013-04-08,2013-04-08,8,4,e60757,10.1371/journal.pone.0060757,23593303,Tissue Profiling,,696f021ed9994599882642e60bbce999,https://publications.scilifelab.se/publication/696f021ed9994599882642e60bbce999,https://doi.org/10.1371/journal.pone.0060757,https://www.ncbi.nlm.nih.gov/pubmed/23593303,
Viral Metagenomics – New applications for the broad-range detection of viromes in veterinary and public health settings,"Karlsson OE, Norling M, Granberg F, Belák S, Bongcam-Rudloff E",EMBnet j.,2226-6089,2013,2013-04-08,2013-04-08,19,A,21,10.14806/ej.19.a.631,,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,c358e5d781c9474ebcfff3b10b97f2ed,https://publications.scilifelab.se/publication/c358e5d781c9474ebcfff3b10b97f2ed,https://doi.org/10.14806/ej.19.a.631,,
The molecular genetic architecture of self-employment.,"van der Loos MJHM, Rietveld CA, Eklund N, Koellinger PD, Rivadeneira F, Abecasis GR, Ankra-Badu GA, Baumeister SE, Benjamin DJ, Biffar R, Blankenberg S, Boomsma DI, Cesarini D, Cucca F, de Geus EJC, Dedoussis G, Deloukas P, Dimitriou M, Eiriksdottir G, Eriksson J, Gieger C, Gudnason V, Höhne B, Holle R, Hottenga J, Isaacs A, Järvelin M, Johannesson M, Kaakinen M, Kähönen M, Kanoni S, Laaksonen MA, Lahti J, Launer LJ, Lehtimäki T, Loitfelder M, Magnusson PKE, Naitza S, Oostra BA, Perola M, Petrovic K, Quaye L, Raitakari O, Ripatti S, Scheet P, Schlessinger D, Schmidt CO, Schmidt H, Schmidt R, Senft A, Smith AV, Spector TD, Surakka I, Svento R, Terracciano A, Tikkanen E, van Duijn CM, Viikari J, Völzke H, Wichmann H, Wild PS, Willems SM, Willemsen G, van Rooij FJA, Groenen PJF, Uitterlinden AG, Hofman A, Thurik AR",PLoS ONE,1932-6203,2013,2013-04-04,2013-04-04,8,4,e60542,10.1371/journal.pone.0060542,23593239,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure","Service, Service",7473beaadbb845b7b6049576cde85ad5,https://publications.scilifelab.se/publication/7473beaadbb845b7b6049576cde85ad5,https://doi.org/10.1371/journal.pone.0060542,https://www.ncbi.nlm.nih.gov/pubmed/23593239,
Systematic antibody generation and validation via tissue microarray technology leading to identification of a novel protein prognostic panel in breast cancer.,"O Leary PC, Penny SA, Dolan RT, Kelly CM, Madden SF, Rexhepaj E, Brennan DJ, McCann AH, Pontén F, Uhlén M, Zagozdzon R, Duffy MJ, Kell MR, Jirström K, Gallagher WM",BMC Cancer,1471-2407,2013,2013-04-02,2013-04-02,13,,175,10.1186/1471-2407-13-175,23547718,Tissue Profiling,,588bcc002c0247a2b0dd46872c4c105b,https://publications.scilifelab.se/publication/588bcc002c0247a2b0dd46872c4c105b,https://doi.org/10.1186/1471-2407-13-175,https://www.ncbi.nlm.nih.gov/pubmed/23547718,
Genetic determinants of dabigatran plasma levels and their relation to bleeding.,"Paré G, Eriksson N, Lehr T, Connolly S, Eikelboom J, Ezekowitz MD, Axelsson T, Haertter S, Oldgren J, Reilly P, Siegbahn A, Syvanen AC, Wadelius C, Wadelius M, Zimdahl-Gelling H, Yusuf S, Wallentin L",Circulation,1524-4539,2013,2013-04-02,2013-03-08,127,13,1404-1412,10.1161/CIRCULATIONAHA.112.001233,23467860,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,95abadec9dcf4a13b3ae92cd0dadc428,https://publications.scilifelab.se/publication/95abadec9dcf4a13b3ae92cd0dadc428,https://doi.org/10.1161/CIRCULATIONAHA.112.001233,https://www.ncbi.nlm.nih.gov/pubmed/23467860,
Interaction between retinoid acid receptor-related orphan receptor alpha (RORA) and neuropeptide S receptor 1 (NPSR1) in asthma.,"Acevedo N, Sääf A, Söderhäll C, Melén E, Mandelin J, Pietras CO, Ezer S, Karisola P, Vendelin J, Gennäs GB, Yli-Kauhaluoma J, Alenius H, von Mutius E, Doekes G, Braun-Fahrländer C, Riedler J, van Hage M, D'Amato M, Scheynius A, Pershagen G, Kere J, Pulkkinen V",PLoS ONE,1932-6203,2013,2013-04-02,2013-04-02,8,4,e60111,10.1371/journal.pone.0060111,23565190,Mutation Analysis Facility (MAF),,a17474f027664211870bb01f84c35232,https://publications.scilifelab.se/publication/a17474f027664211870bb01f84c35232,https://doi.org/10.1371/journal.pone.0060111,https://www.ncbi.nlm.nih.gov/pubmed/23565190,
β-thymosins and hemocyte homeostasis in a crustacean.,"Saelee N, Noonin C, Nupan B, Junkunlo K, Phongdara A, Lin X, Söderhäll K, Söderhäll I",PLoS ONE,1932-6203,2013,2013-04-02,2013-04-02,8,4,e60974,10.1371/journal.pone.0060974,23565293,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,f8811c010db549ebaddaf2f594d12dcd,https://publications.scilifelab.se/publication/f8811c010db549ebaddaf2f594d12dcd,https://doi.org/10.1371/journal.pone.0060974,https://www.ncbi.nlm.nih.gov/pubmed/23565293,
RNA-binding protein QKI regulates Glial fibrillary acidic protein expression in human astrocytes.,"Radomska KJ, Halvardson J, Reinius B, Lindholm Carlström E, Emilsson L, Feuk L, Jazin E",Hum. Mol. Genet.,1460-2083,2013,2013-04-01,2013-01-17,22,7,1373-1382,10.1093/hmg/dds553,23321059,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,1a04315aeec743cfa0478d39b62901a6,https://publications.scilifelab.se/publication/1a04315aeec743cfa0478d39b62901a6,https://doi.org/10.1093/hmg/dds553,https://www.ncbi.nlm.nih.gov/pubmed/23321059,
The transporter ABCB7 is a mediator of the phenotype of acquired refractory anemia with ring sideroblasts.,"Nikpour M, Scharenberg C, Liu A, Conte S, Karimi M, Mortera-Blanco T, Giai V, Fernandez-Mercado M, Papaemmanuil E, Högstrand K, Jansson M, Vedin I, Stephen Wainscoat J, Campbell P, Cazzola M, Boultwood J, Grandien A, Hellström-Lindberg E",Leukemia,1476-5551,2013,2013-04-00,2012-10-17,27,4,889-896,10.1038/leu.2012.298,23070040,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,0fe491db999b416bbbb6d3f0f9ba117e,https://publications.scilifelab.se/publication/0fe491db999b416bbbb6d3f0f9ba117e,https://doi.org/10.1038/leu.2012.298,https://www.ncbi.nlm.nih.gov/pubmed/23070040,
Comparative genomics of Wolbachia and the bacterial species concept.,"Ellegaard KM, Klasson L, Näslund K, Bourtzis K, Andersson SG",PLoS Genet.,1553-7404,2013,2013-04-00,2013-04-04,9,4,e1003381,10.1371/journal.pgen.1003381,23593012,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,287b896d8f4c4cde862253b286a58303,https://publications.scilifelab.se/publication/287b896d8f4c4cde862253b286a58303,https://doi.org/10.1371/journal.pgen.1003381,https://www.ncbi.nlm.nih.gov/pubmed/23593012,
Lack of dosage compensation accompanies the arrested stage of sex chromosome evolution in ostriches.,"Adolfsson S, Ellegren H",Mol. Biol. Evol.,1537-1719,2013,2013-04-00,2013-01-19,30,4,806-810,10.1093/molbev/mst009,23329687,"NGI Uppsala (SNP&SEQ Technology Platform), National Genomics Infrastructure",,3d1923ef7920437f9f0725cd22c87a7f,https://publications.scilifelab.se/publication/3d1923ef7920437f9f0725cd22c87a7f,https://doi.org/10.1093/molbev/mst009,https://www.ncbi.nlm.nih.gov/pubmed/23329687,
Degradation of Scots pine and beech wood exposed in four test fields used for testing of wood preservatives,"Råberg U, Terziev N, Daniel G",International Biodeterioration & Biodegradation,0964-8305,2013,2013-04-00,2013-04-00,79,,20-27,10.1016/j.ibiod.2012.12.010,,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,44436c5f44d24480a893aa4e2c418894,https://publications.scilifelab.se/publication/44436c5f44d24480a893aa4e2c418894,https://doi.org/10.1016/j.ibiod.2012.12.010,,
Hereditary uveal melanoma: a report of a germline mutation in BAP1.,"Höiom V, Edsgärd D, Helgadottir H, Eriksson H, All-Ericsson C, Tuominen R, Ivanova I, Lundeberg J, Emanuelsson O, Hansson J",Genes Chromosomes Cancer,1098-2264,2013,2013-04-00,2013-01-24,52,4,378-384,10.1002/gcc.22035,23341325,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,6c66b10d92b141998c568f91c4d7685d,https://publications.scilifelab.se/publication/6c66b10d92b141998c568f91c4d7685d,https://doi.org/10.1002/gcc.22035,https://www.ncbi.nlm.nih.gov/pubmed/23341325,
Identification of seven loci affecting mean telomere length and their association with disease.,"Codd V, Nelson CP, Albrecht E, Mangino M, Deelen J, Buxton JL, Hottenga JJ, Fischer K, Esko T, Surakka I, Broer L, Nyholt DR, Mateo Leach I, Salo P, Hägg S, Matthews MK, Palmen J, Norata GD, O'Reilly PF, Saleheen D, Amin N, Balmforth AJ, Beekman M, de Boer RA, Böhringer S, Braund PS, Burton PR, de Craen AJ, Denniff M, Dong Y, Douroudis K, Dubinina E, Eriksson JG, Garlaschelli K, Guo D, Hartikainen AL, Henders AK, Houwing-Duistermaat JJ, Kananen L, Karssen LC, Kettunen J, Klopp N, Lagou V, van Leeuwen EM, Madden PA, Mägi R, Magnusson PK, Männistö S, McCarthy MI, Medland SE, Mihailov E, Montgomery GW, Oostra BA, Palotie A, Peters A, Pollard H, Pouta A, Prokopenko I, Ripatti S, Salomaa V, Suchiman HE, Valdes AM, Verweij N, Viñuela A, Wang X, Wichmann HE, Widen E, Willemsen G, Wright MJ, Xia K, Xiao X, van Veldhuisen DJ, Catapano AL, Tobin MD, Hall AS, Blakemore AI, van Gilst WH, Zhu H, CARDIoGRAM consortium , Erdmann J, Reilly MP, Kathiresan S, Schunkert H, Talmud PJ, Pedersen NL, Perola M, Ouwehand W, Kaprio J, Martin NG, van Duijn CM, Hovatta I, Gieger C, Metspalu A, Boomsma DI, Jarvelin MR, Slagboom PE, Thompson JR, Spector TD, van der Harst P, Samani NJ",Nat. Genet.,1546-1718,2013,2013-04-00,2013-03-29,45,4,"422-7, 427e1-2",10.1038/ng.2528,23535734,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), National Genomics Infrastructure",,8a51d784aa5746bd8e434e5046159bec,https://publications.scilifelab.se/publication/8a51d784aa5746bd8e434e5046159bec,https://doi.org/10.1038/ng.2528,https://www.ncbi.nlm.nih.gov/pubmed/23535734,
Modelling the effects of dispersal mechanisms and hydrodynamic regimes upon the structure of microbial communities within fluvial biofilms.,"Woodcock S, Besemer K, Battin TJ, Curtis TP, Sloan WT",Environ. Microbiol.,1462-2920,2013,2013-04-00,2012-12-18,15,4,1216-1225,10.1111/1462-2920.12055,23240857,"NGI Uppsala (Uppsala Genome Center), National Genomics Infrastructure",,9f101dc1cb324bfc956d1d9d105653f9,https://publications.scilifelab.se/publication/9f101dc1cb324bfc956d1d9d105653f9,https://doi.org/10.1111/1462-2920.12055,https://www.ncbi.nlm.nih.gov/pubmed/23240857,
